Overs,Mdns,Runs,Wkts,Econ,Pos,Inns,Opposition,Ground,Start Date,MatchNo,Balls,player
4.4,1,22.0,2.0,4.71,5,2,v South Africa,Manchester,2022-07-22,ODI # 4435,28.0,Moeen Ali
7.4,0,42.0,0.0,5.47,3,1,v South Africa,Leeds,2022-07-24,ODI # 4437,46.0,Moeen Ali
4.0,0,24.0,1.0,6.0,3,1,v Australia,Sydney,2022-11-19,ODI # 4477,24.0,Moeen Ali
8.0,0,51.0,1.0,6.37,3,1,v South Africa,Bloemfontein,2023-01-27,ODI # 4512,48.0,Moeen Ali
4.0,0,32.0,0.0,8.0,3,2,v South Africa,Bloemfontein,2023-01-29,ODI # 4513,24.0,Moeen Ali
2.0,0,29.0,0.0,14.5,6,2,v South Africa,Kimberley,2023-02-01,ODI # 4514,12.0,Moeen Ali
7.2,0,35.0,2.0,4.77,4,1,v Bangladesh,Mirpur,2023-03-01,ODI # 4525,44.0,Moeen Ali
9.0,2,27.0,1.0,3.0,5,2,v Bangladesh,Mirpur,2023-03-03,ODI # 4528,54.0,Moeen Ali
9.0,0,48.0,0.0,5.33,4,1,v Bangladesh,Chattogram,2023-03-06,ODI # 4531,54.0,Moeen Ali
8.0,0,40.0,1.0,5.0,2,1,v Ireland,Dublin (Malahide),2019-05-03,ODI # 4127,48.0,Jofra Archer
4.0,2,6.0,1.0,1.5,2,1,v Pakistan,The Oval,2019-05-08,ODI # 4130,24.0,Jofra Archer
10.0,0,62.0,1.0,6.2,1,1,v Pakistan,Nottingham,2019-05-17,ODI # 4138,60.0,Jofra Archer
7.0,1,27.0,3.0,3.85,2,2,v South Africa,The Oval,2019-05-30,ODI # 4143,42.0,Jofra Archer
10.0,0,79.0,0.0,7.9,2,1,v Pakistan,Nottingham,2019-06-03,ODI # 4148,60.0,Jofra Archer
8.5,2,29.0,3.0,3.28,2,2,v Bangladesh,Cardiff,2019-06-08,ODI # 4153,53.0,Jofra Archer
9.0,1,30.0,3.0,3.33,2,1,v West Indies,Southampton,2019-06-14,ODI # 4158,54.0,Jofra Archer
10.0,1,52.0,3.0,5.2,2,2,v Afghanistan,Manchester,2019-06-18,ODI # 4163,60.0,Jofra Archer
10.0,2,52.0,3.0,5.2,2,1,v Sri Lanka,Leeds,2019-06-21,ODI # 4168,60.0,Jofra Archer
9.0,0,56.0,1.0,6.22,2,1,v Australia,Lord's,2019-06-25,ODI # 4173,54.0,Jofra Archer
10.0,0,45.0,0.0,4.5,2,2,v India,Birmingham,2019-06-30,ODI # 4179,60.0,Jofra Archer
7.0,1,17.0,1.0,2.42,2,2,v New Zealand,Chester-le-Street,2019-07-03,ODI # 4183,42.0,Jofra Archer
10.0,0,32.0,2.0,3.2,2,1,v Australia,Birmingham,2019-07-11,ODI # 4191,60.0,Jofra Archer
10.0,0,42.0,1.0,4.2,2,1,v New Zealand,Lord's,2019-07-14,ODI # 4192,60.0,Jofra Archer
10.0,0,57.0,3.0,5.7,2,1,v Australia,Manchester,2020-09-11,ODI # 4259,60.0,Jofra Archer
10.0,2,34.0,3.0,3.4,2,2,v Australia,Manchester,2020-09-13,ODI # 4260,60.0,Jofra Archer
9.0,0,60.0,1.0,6.66,2,2,v Australia,Manchester,2020-09-16,ODI # 4261,54.0,Jofra Archer
10.0,0,81.0,1.0,8.1,2,1,v South Africa,Bloemfontein,2023-01-27,ODI # 4512,60.0,Jofra Archer
9.1,1,40.0,6.0,4.36,3,2,v South Africa,Kimberley,2023-02-01,ODI # 4514,54.0,Jofra Archer
10.0,0,37.0,2.0,3.7,2,1,v Bangladesh,Mirpur,2023-03-01,ODI # 4525,60.0,Jofra Archer
8.5,1,35.0,3.0,3.96,3,1,v Bangladesh,Chattogram,2023-03-06,ODI # 4531,53.0,Jofra Archer
7.0,0,31.0,0.0,4.42,4,1,v Pakistan,Cardiff,2021-07-08,ODI # 4299,42.0,Brydon Carse
8.0,0,44.0,1.0,5.5,4,2,v Pakistan,Lord's,2021-07-10,ODI # 4300,48.0,Brydon Carse
10.0,0,61.0,5.0,6.1,4,1,v Pakistan,Birmingham,2021-07-13,ODI # 4303,60.0,Brydon Carse
7.0,0,36.0,1.0,5.14,4,1,v Netherlands,Amstelveen,2022-06-19,ODI # 4414,42.0,Brydon Carse
8.0,0,49.0,2.0,6.12,4,1,v Netherlands,Amstelveen,2022-06-22,ODI # 4417,48.0,Brydon Carse
3.4,0,38.0,0.0,10.36,4,2,v India,The Oval,2022-07-12,ODI # 4424,21.0,Brydon Carse
7.0,0,32.0,1.0,4.57,3,2,v India,Lord's,2022-07-14,ODI # 4428,42.0,Brydon Carse
8.0,0,45.0,1.0,5.62,3,2,v India,Manchester,2022-07-17,ODI # 4433,48.0,Brydon Carse
9.0,0,46.0,1.0,5.11,4,1,v South Africa,Chester-le-Street,2022-07-19,ODI # 4434,54.0,Brydon Carse
6.0,0,44.0,2.0,7.33,2,1,v Australia,Manchester,2018-06-24,ODI # 4013,36.0,Sam Curran
6.0,0,46.0,0.0,7.66,2,1,v Sri Lanka,Colombo (RPS),2018-10-23,ODI # 4058,36.0,Sam Curran
5.0,0,28.0,0.0,5.6,2,2,v South Africa,Cape Town,2020-02-04,ODI # 4234,30.0,Sam Curran
2.0,0,16.0,0.0,8.0,2,1,v South Africa,Durban,2020-02-07,ODI # 4238,12.0,Sam Curran
9.0,0,35.0,3.0,3.88,5,2,v Australia,Manchester,2020-09-13,ODI # 4260,54.0,Sam Curran
10.0,1,48.0,0.0,4.8,2,1,v India,Pune,2021-03-23,ODI # 4281,60.0,Sam Curran
7.0,0,47.0,1.0,6.71,1,1,v India,Pune,2021-03-26,ODI # 4283,42.0,Sam Curran
5.0,0,43.0,1.0,8.6,1,1,v India,Pune,2021-03-28,ODI # 4284,30.0,Sam Curran
7.3,0,45.0,0.0,6.0,4,1,v Sri Lanka,Chester-le-Street,2021-06-29,ODI # 4296,44.0,Sam Curran
10.0,1,48.0,5.0,4.8,2,1,v Sri Lanka,The Oval,2021-07-01,ODI # 4297,60.0,Sam Curran
6.1,1,30.0,0.0,4.86,3,1,v Sri Lanka,Bristol,2021-07-04,ODI # 4298,36.0,Sam Curran
9.0,0,46.0,2.0,5.11,3,2,v Netherlands,Amstelveen,2022-06-17,ODI # 4413,54.0,Sam Curran
6.0,0,35.0,0.0,5.83,3,1,v Netherlands,Amstelveen,2022-06-22,ODI # 4417,36.0,Sam Curran
10.0,1,67.0,1.0,6.7,1,1,v South Africa,Chester-le-Street,2022-07-19,ODI # 4434,60.0,Sam Curran
2.0,0,5.0,1.0,2.5,3,2,v South Africa,Manchester,2022-07-22,ODI # 4435,12.0,Sam Curran
4.0,0,17.0,0.0,4.25,4,1,v South Africa,Leeds,2022-07-24,ODI # 4437,24.0,Sam Curran
7.0,0,55.0,0.0,7.85,6,1,v Australia,Sydney,2022-11-19,ODI # 4477,42.0,Sam Curran
9.0,1,66.0,0.0,7.33,4,1,v Australia,Melbourne,2022-11-22,ODI # 4480,54.0,Sam Curran
9.0,0,35.0,3.0,3.88,4,1,v South Africa,Bloemfontein,2023-01-27,ODI # 4512,54.0,Sam Curran
10.0,1,60.0,1.0,6.0,5,2,v South Africa,Bloemfontein,2023-01-29,ODI # 4513,60.0,Sam Curran
7.0,0,50.0,0.0,7.14,5,2,v South Africa,Kimberley,2023-02-01,ODI # 4514,42.0,Sam Curran
6.4,1,29.0,4.0,4.35,1,2,v Bangladesh,Mirpur,2023-03-03,ODI # 4528,40.0,Sam Curran
8.0,1,51.0,2.0,6.37,1,1,v Bangladesh,Chattogram,2023-03-06,ODI # 4531,48.0,Sam Curran
8.0,0,70.0,2.0,8.75,6,2,v Pakistan,Cardiff,2016-09-04,ODI # 3777,48.0,Liam Dawson
6.0,0,26.0,1.0,4.33,3,2,v Sri Lanka,Dambulla,2018-10-13,ODI # 4053,36.0,Liam Dawson
10.0,0,65.0,1.0,6.5,5,2,v Australia,Adelaide,2022-11-17,ODI # 4475,60.0,Liam Dawson
10.0,0,48.0,0.0,4.8,5,1,v Australia,Sydney,2022-11-19,ODI # 4477,60.0,Liam Dawson
10.0,0,75.0,1.0,7.5,5,1,v Australia,Melbourne,2022-11-22,ODI # 4480,60.0,Liam Dawson
5.0,0,18.0,1.0,3.6,6,1,v Bangladesh,Mirpur,2023-03-01,ODI # 4525,30.0,Will Jacks
6.0,0,27.0,0.0,4.5,4,2,v Bangladesh,Mirpur,2023-03-03,ODI # 4528,36.0,Will Jacks
10.0,0,51.0,3.0,5.1,2,1,v Australia,Southampton,2013-09-16,ODI # 3416,60.0,Chris Jordan
10.0,0,50.0,1.0,5.0,2,2,v Australia,Melbourne,2014-01-12,ODI # 3454,60.0,Chris Jordan
9.0,0,53.0,2.0,5.88,2,2,v Australia,Brisbane,2014-01-17,ODI # 3455,54.0,Chris Jordan
9.0,0,56.0,1.0,6.22,1,2,v Australia,Sydney,2014-01-19,ODI # 3457,54.0,Chris Jordan
9.0,0,57.0,0.0,6.33,1,2,v Australia,Perth,2014-01-24,ODI # 3461,54.0,Chris Jordan
10.0,0,37.0,2.0,3.7,2,1,v Australia,Adelaide,2014-01-26,ODI # 3463,60.0,Chris Jordan
9.0,2,67.0,0.0,7.44,6,1,v West Indies,North Sound,2014-02-28,ODI # 3477,54.0,Chris Jordan
4.0,0,24.0,1.0,6.0,3,2,v Scotland,Aberdeen,2014-05-09,ODI # 3491,24.0,Chris Jordan
6.0,0,25.0,3.0,4.16,3,2,v Sri Lanka,The Oval,2014-05-22,ODI # 3492,36.0,Chris Jordan
10.0,0,56.0,1.0,5.6,3,1,v Sri Lanka,Chester-le-Street,2014-05-25,ODI # 3493,60.0,Chris Jordan
8.0,0,29.0,5.0,3.62,3,1,v Sri Lanka,Manchester,2014-05-28,ODI # 3494,48.0,Chris Jordan
10.0,0,67.0,2.0,6.7,4,1,v Sri Lanka,Lord's,2014-05-31,ODI # 3495,60.0,Chris Jordan
8.0,0,55.0,1.0,6.87,3,2,v Sri Lanka,Birmingham,2014-06-03,ODI # 3496,48.0,Chris Jordan
10.0,0,73.0,0.0,7.3,3,1,v India,Cardiff,2014-08-27,ODI # 3517,60.0,Chris Jordan
7.0,0,46.0,2.0,6.57,4,1,v Sri Lanka,Hambantota,2014-12-03,ODI # 3561,42.0,Chris Jordan
10.0,0,35.0,2.0,3.5,4,2,v Sri Lanka,Colombo (RPS),2014-12-07,ODI # 3563,60.0,Chris Jordan
10.0,0,56.0,2.0,5.6,4,1,v Sri Lanka,Pallekele,2014-12-10,ODI # 3565,60.0,Chris Jordan
9.0,0,68.0,2.0,7.55,5,1,v Sri Lanka,Pallekele,2014-12-13,ODI # 3567,54.0,Chris Jordan
10.0,0,55.0,2.0,5.5,5,1,v Sri Lanka,Colombo (RPS),2014-12-16,ODI # 3569,60.0,Chris Jordan
6.0,0,33.0,1.0,5.5,4,2,v Australia,Sydney,2015-01-16,ODI # 3578,36.0,Chris Jordan
10.0,0,59.0,2.0,5.9,3,1,v Bangladesh,Adelaide,2015-03-09,ODI # 3630,60.0,Chris Jordan
6.2,2,13.0,2.0,2.05,3,1,v Afghanistan,Sydney,2015-03-13,ODI # 3635,38.0,Chris Jordan
5.1,0,33.0,1.0,6.38,2,2,v New Zealand,Birmingham,2015-06-09,ODI # 3654,30.0,Chris Jordan
9.0,0,97.0,1.0,10.77,2,1,v New Zealand,The Oval,2015-06-12,ODI # 3655,54.0,Chris Jordan
5.3,0,56.0,0.0,10.18,3,2,v South Africa,Bloemfontein,2016-02-03,ODI # 3732,32.0,Chris Jordan
5.0,0,33.0,0.0,6.6,6,1,v South Africa,Gqeberha,2016-02-06,ODI # 3734,30.0,Chris Jordan
7.0,0,54.0,1.0,7.71,4,2,v South Africa,Centurion,2016-02-09,ODI # 3736,42.0,Chris Jordan
10.0,0,49.0,1.0,4.9,4,1,v Sri Lanka,Bristol,2016-06-26,ODI # 3755,60.0,Chris Jordan
7.0,0,40.0,0.0,5.71,3,2,v Sri Lanka,Cardiff,2016-07-02,ODI # 3758,42.0,Chris Jordan
9.0,1,42.0,2.0,4.66,2,1,v Pakistan,Leeds,2016-09-01,ODI # 3775,54.0,Chris Jordan
7.2,0,52.0,0.0,7.09,5,2,v Pakistan,Cardiff,2016-09-04,ODI # 3777,44.0,Chris Jordan
5.0,0,31.0,1.0,6.2,6,2,v South Africa,Cape Town,2020-02-04,ODI # 4234,30.0,Chris Jordan
0.2,0,0.0,1.0,0.0,6,1,v South Africa,Durban,2020-02-07,ODI # 4238,2.0,Chris Jordan
9.0,0,59.0,0.0,6.55,3,1,v South Africa,Johannesburg,2020-02-09,ODI # 4242,54.0,Chris Jordan
7.0,0,49.0,1.0,7.0,4,2,v Australia,Adelaide,2022-11-17,ODI # 4475,42.0,Chris Jordan
3.0,0,20.0,1.0,6.66,7,1,v India,Pune,2021-03-28,ODI # 4284,18.0,Liam Livingstone
5.0,0,28.0,1.0,5.6,6,1,v Netherlands,Amstelveen,2022-06-19,ODI # 4414,30.0,Liam Livingstone
8.0,0,40.0,1.0,5.0,5,1,v Netherlands,Amstelveen,2022-06-22,ODI # 4417,48.0,Liam Livingstone
2.0,1,4.0,1.0,2.0,6,2,v India,Lord's,2022-07-14,ODI # 4428,12.0,Liam Livingstone
2.0,0,14.0,0.0,7.0,7,2,v India,Manchester,2022-07-17,ODI # 4433,12.0,Liam Livingstone
4.0,0,30.0,2.0,7.5,7,1,v South Africa,Chester-le-Street,2022-07-19,ODI # 4434,24.0,Liam Livingstone
1.0,0,9.0,0.0,9.0,6,1,v South Africa,Leeds,2022-07-24,ODI # 4437,6.0,Liam Livingstone
5.0,1,17.0,1.0,3.4,2,1,v South Africa,Johannesburg,2020-02-09,ODI # 4242,30.0,Saqib Mahmood
9.0,1,36.0,2.0,4.0,2,1,v Ireland,Southampton,2020-07-30,ODI # 4256,54.0,Saqib Mahmood
9.0,0,45.0,2.0,5.0,6,1,v Ireland,Southampton,2020-08-01,ODI # 4257,54.0,Saqib Mahmood
9.5,0,58.0,0.0,5.89,2,2,v Ireland,Southampton,2020-08-04,ODI # 4258,59.0,Saqib Mahmood
10.0,1,42.0,4.0,4.2,1,1,v Pakistan,Cardiff,2021-07-08,ODI # 4299,60.0,Saqib Mahmood
8.0,0,21.0,2.0,2.62,1,2,v Pakistan,Lord's,2021-07-10,ODI # 4300,48.0,Saqib Mahmood
10.0,2,60.0,3.0,6.0,1,1,v Pakistan,Birmingham,2021-07-13,ODI # 4303,60.0,Saqib Mahmood
9.0,0,41.0,0.0,4.55,2,2,v Bangladesh,Mirpur,2023-03-03,ODI # 4528,54.0,Saqib Mahmood
0.4,0,5.0,1.0,7.5,6,2,v Netherlands,Amstelveen,2022-06-17,ODI # 4413,4.0,Dawid Malan
1.5,0,12.0,0.0,6.54,6,2,v Australia,Adelaide,2022-11-17,ODI # 4475,11.0,Dawid Malan
7.0,0,55.0,0.0,7.85,4,1,v Australia,Chester-le-Street,2018-06-21,ODI # 4012,42.0,Craig Overton
6.2,0,23.0,2.0,3.63,3,1,v Pakistan,Cardiff,2021-07-08,ODI # 4299,38.0,Craig Overton
9.0,2,39.0,2.0,4.33,3,2,v Pakistan,Lord's,2021-07-10,ODI # 4300,54.0,Craig Overton
10.0,0,64.0,0.0,6.4,3,1,v Pakistan,Birmingham,2021-07-13,ODI # 4303,60.0,Craig Overton
4.0,0,34.0,0.0,8.5,3,2,v India,The Oval,2022-07-12,ODI # 4424,24.0,Craig Overton
7.0,0,22.0,0.0,3.14,4,2,v India,Lord's,2022-07-14,ODI # 4428,42.0,Craig Overton
8.0,0,54.0,1.0,6.75,5,2,v India,Manchester,2022-07-17,ODI # 4433,48.0,Craig Overton
9.0,1,38.0,1.0,4.22,2,1,v Netherlands,Amstelveen,2022-06-22,ODI # 4417,54.0,David Payne
4.0,0,33.0,0.0,8.25,2,1,v South Africa,Chester-le-Street,2022-07-19,ODI # 4434,24.0,Matthew Potts
4.0,0,16.0,1.0,4.0,4,2,v Ireland,Belfast,2009-08-27,ODI # 2878,24.0,Adil Rashid
10.0,0,37.0,0.0,3.7,5,1,v Australia,The Oval,2009-09-04,ODI # 2882,60.0,Adil Rashid
10.0,0,56.0,1.0,5.6,4,2,v Australia,Lord's,2009-09-12,ODI # 2888,60.0,Adil Rashid
7.0,0,55.0,1.0,7.85,5,2,v Australia,Nottingham,2009-09-15,ODI # 2890,42.0,Adil Rashid
3.0,0,27.0,0.0,9.0,5,1,v South Africa,Centurion,2009-11-22,ODI # 2929,18.0,Adil Rashid
10.0,0,55.0,4.0,5.5,4,2,v New Zealand,Birmingham,2015-06-09,ODI # 3654,60.0,Adil Rashid
10.0,0,72.0,0.0,7.2,4,1,v New Zealand,The Oval,2015-06-12,ODI # 3655,60.0,Adil Rashid
10.0,0,72.0,1.0,7.2,4,2,v New Zealand,Southampton,2015-06-14,ODI # 3656,60.0,Adil Rashid
8.0,0,75.0,1.0,9.37,5,1,v New Zealand,Nottingham,2015-06-17,ODI # 3657,48.0,Adil Rashid
10.0,0,45.0,2.0,4.5,5,1,v New Zealand,Chester-le-Street,2015-06-20,ODI # 3659,60.0,Adil Rashid
10.0,0,59.0,4.0,5.9,4,1,v Australia,Southampton,2015-09-03,ODI # 3680,60.0,Adil Rashid
7.0,0,44.0,1.0,6.28,5,1,v Australia,Lord's,2015-09-05,ODI # 3681,42.0,Adil Rashid
10.0,1,41.0,2.0,4.1,4,2,v Australia,Manchester,2015-09-08,ODI # 3682,60.0,Adil Rashid
10.0,0,63.0,0.0,6.3,5,1,v Australia,Leeds,2015-09-11,ODI # 3683,60.0,Adil Rashid
4.0,0,34.0,0.0,8.5,4,2,v Australia,Manchester,2015-09-13,ODI # 3684,24.0,Adil Rashid
9.0,0,60.0,0.0,6.66,4,2,v Pakistan,Abu Dhabi,2015-11-11,ODI # 3707,54.0,Adil Rashid
10.0,0,32.0,1.0,3.2,4,2,v Pakistan,Abu Dhabi,2015-11-13,ODI # 3708,60.0,Adil Rashid
10.0,1,51.0,0.0,5.1,4,1,v Pakistan,Sharjah,2015-11-17,ODI # 3710,60.0,Adil Rashid
10.0,0,78.0,3.0,7.8,5,2,v Pakistan,Dubai (DSC),2015-11-20,ODI # 3712,60.0,Adil Rashid
6.0,0,42.0,0.0,7.0,4,2,v South Africa,Bloemfontein,2016-02-03,ODI # 3732,36.0,Adil Rashid
10.0,0,43.0,1.0,4.3,4,1,v South Africa,Gqeberha,2016-02-06,ODI # 3734,60.0,Adil Rashid
10.0,0,45.0,1.0,4.5,6,2,v South Africa,Centurion,2016-02-09,ODI # 3736,60.0,Adil Rashid
5.2,0,38.0,2.0,7.12,6,2,v South Africa,Johannesburg,2016-02-12,ODI # 3737,32.0,Adil Rashid
10.0,0,59.0,1.0,5.9,5,2,v South Africa,Cape Town,2016-02-14,ODI # 3738,60.0,Adil Rashid
10.0,0,36.0,0.0,3.6,3,1,v Sri Lanka,Nottingham,2016-06-21,ODI # 3751,60.0,Adil Rashid
10.0,0,34.0,2.0,3.4,5,1,v Sri Lanka,Birmingham,2016-06-24,ODI # 3753,60.0,Adil Rashid
10.0,0,60.0,0.0,6.0,5,1,v Sri Lanka,Bristol,2016-06-26,ODI # 3755,60.0,Adil Rashid
9.0,0,57.0,2.0,6.33,4,1,v Sri Lanka,The Oval,2016-06-29,ODI # 3757,54.0,Adil Rashid
10.0,0,41.0,2.0,4.1,5,2,v Sri Lanka,Cardiff,2016-07-02,ODI # 3758,60.0,Adil Rashid
9.0,0,51.0,2.0,5.66,6,1,v Pakistan,Southampton,2016-08-24,ODI # 3770,54.0,Adil Rashid
10.0,0,51.0,1.0,5.1,3,1,v Pakistan,Lord's,2016-08-27,ODI # 3771,60.0,Adil Rashid
10.0,0,73.0,2.0,7.3,6,2,v Pakistan,Nottingham,2016-08-30,ODI # 3773,60.0,Adil Rashid
10.0,0,47.0,3.0,4.7,5,1,v Pakistan,Leeds,2016-09-01,ODI # 3775,60.0,Adil Rashid
9.0,0,49.0,4.0,5.44,5,2,v Bangladesh,Mirpur,2016-10-07,ODI # 3791,54.0,Adil Rashid
10.0,0,53.0,2.0,5.3,3,1,v Bangladesh,Mirpur,2016-10-09,ODI # 3793,60.0,Adil Rashid
10.0,0,43.0,4.0,4.3,6,1,v Bangladesh,Chattogram,2016-10-12,ODI # 3794,60.0,Adil Rashid
5.0,0,50.0,0.0,10.0,5,2,v India,Pune,2017-01-15,ODI # 3819,30.0,Adil Rashid
9.0,1,43.0,1.0,4.77,6,2,v West Indies,North Sound,2017-03-03,ODI # 3845,54.0,Adil Rashid
9.0,0,53.0,2.0,5.88,5,1,v West Indies,North Sound,2017-03-05,ODI # 3848,54.0,Adil Rashid
1.2,0,5.0,1.0,3.75,6,2,v West Indies,Bridgetown,2017-03-09,ODI # 3849,7.0,Adil Rashid
8.0,0,27.0,5.0,3.37,5,1,v Ireland,Bristol,2017-05-05,ODI # 3864,48.0,Adil Rashid
10.0,0,68.0,1.0,6.8,6,2,v Ireland,Lord's,2017-05-07,ODI # 3865,60.0,Adil Rashid
10.0,0,69.0,2.0,6.9,4,2,v South Africa,Leeds,2017-05-24,ODI # 3872,60.0,Adil Rashid
6.0,0,41.0,0.0,6.83,5,2,v South Africa,Southampton,2017-05-27,ODI # 3873,36.0,Adil Rashid
10.0,0,47.0,2.0,4.7,5,2,v New Zealand,Cardiff,2017-06-06,ODI # 3880,60.0,Adil Rashid
10.0,1,41.0,4.0,4.1,5,1,v Australia,Birmingham,2017-06-10,ODI # 3885,60.0,Adil Rashid
10.0,0,54.0,1.0,5.4,5,2,v Pakistan,Cardiff,2017-06-14,ODI # 3889,60.0,Adil Rashid
9.0,0,31.0,2.0,3.44,4,1,v West Indies,Manchester,2017-09-19,ODI # 3911,54.0,Adil Rashid
6.0,0,34.0,3.0,5.66,6,2,v West Indies,Bristol,2017-09-24,ODI # 3915,36.0,Adil Rashid
10.0,0,67.0,1.0,6.7,6,1,v West Indies,The Oval,2017-09-27,ODI # 3916,60.0,Adil Rashid
10.0,1,42.0,1.0,4.2,4,1,v West Indies,Southampton,2017-09-29,ODI # 3918,60.0,Adil Rashid
10.0,0,73.0,2.0,7.3,4,1,v Australia,Melbourne,2018-01-14,ODI # 3951,60.0,Adil Rashid
10.0,0,71.0,2.0,7.1,5,1,v Australia,Brisbane,2018-01-19,ODI # 3958,60.0,Adil Rashid
10.0,0,51.0,2.0,5.1,6,2,v Australia,Sydney,2018-01-21,ODI # 3960,60.0,Adil Rashid
10.0,0,49.0,3.0,4.9,5,2,v Australia,Adelaide,2018-01-26,ODI # 3966,60.0,Adil Rashid
10.0,0,55.0,1.0,5.5,4,2,v Australia,Perth,2018-01-28,ODI # 3968,60.0,Adil Rashid
10.0,0,55.0,1.0,5.5,6,2,v New Zealand,Hamilton,2018-02-25,ODI # 3980,60.0,Adil Rashid
10.0,0,32.0,0.0,3.2,3,1,v New Zealand,Mount Maunganui,2018-02-28,ODI # 3981,60.0,Adil Rashid
10.0,1,34.0,2.0,3.4,5,2,v New Zealand,Wellington,2018-03-03,ODI # 3982,60.0,Adil Rashid
10.0,0,74.0,0.0,7.4,3,2,v New Zealand,Dunedin,2018-03-07,ODI # 3989,60.0,Adil Rashid
10.0,0,42.0,3.0,4.2,4,1,v New Zealand,Christchurch,2018-03-10,ODI # 3992,60.0,Adil Rashid
10.0,0,72.0,2.0,7.2,3,1,v Scotland,Edinburgh,2018-06-10,ODI # 4008,60.0,Adil Rashid
10.0,0,36.0,2.0,3.6,4,1,v Australia,The Oval,2018-06-13,ODI # 4009,60.0,Adil Rashid
8.0,0,70.0,3.0,8.75,6,2,v Australia,Cardiff,2018-06-16,ODI # 4010,48.0,Adil Rashid
10.0,0,47.0,4.0,4.7,6,2,v Australia,Nottingham,2018-06-19,ODI # 4011,60.0,Adil Rashid
10.0,0,73.0,2.0,7.3,5,1,v Australia,Chester-le-Street,2018-06-21,ODI # 4012,60.0,Adil Rashid
8.0,0,32.0,1.0,4.0,6,1,v Australia,Manchester,2018-06-24,ODI # 4013,48.0,Adil Rashid
10.0,0,62.0,1.0,6.2,6,2,v India,Nottingham,2018-07-12,ODI # 4014,60.0,Adil Rashid
10.0,0,38.0,2.0,3.8,6,2,v India,Lord's,2018-07-14,ODI # 4016,60.0,Adil Rashid
10.0,0,49.0,3.0,4.9,6,1,v India,Leeds,2018-07-17,ODI # 4018,60.0,Adil Rashid
2.0,0,15.0,0.0,7.5,5,2,v Sri Lanka,Dambulla,2018-10-13,ODI # 4053,12.0,Adil Rashid
5.0,0,36.0,4.0,7.2,5,1,v Sri Lanka,Pallekele,2018-10-17,ODI # 4054,30.0,Adil Rashid
10.0,0,36.0,1.0,3.6,5,1,v Sri Lanka,Pallekele,2018-10-20,ODI # 4055,60.0,Adil Rashid
10.0,0,52.0,1.0,5.2,5,1,v Sri Lanka,Colombo (RPS),2018-10-23,ODI # 4058,60.0,Adil Rashid
9.0,0,74.0,3.0,8.22,6,1,v West Indies,Bridgetown,2019-02-20,ODI # 4096,54.0,Adil Rashid
6.0,0,28.0,1.0,4.66,6,1,v West Indies,Bridgetown,2019-02-22,ODI # 4097,36.0,Adil Rashid
10.0,0,85.0,5.0,8.5,5,2,v West Indies,St George's,2019-02-27,ODI # 4099,60.0,Adil Rashid
9.0,0,27.0,1.0,3.0,5,1,v Ireland,Dublin (Malahide),2019-05-03,ODI # 4127,54.0,Adil Rashid
1.0,0,3.0,0.0,3.0,6,1,v Pakistan,The Oval,2019-05-08,ODI # 4130,6.0,Adil Rashid
10.0,0,81.0,1.0,8.1,5,2,v Pakistan,Southampton,2019-05-11,ODI # 4133,60.0,Adil Rashid
7.0,0,49.0,0.0,7.0,5,1,v Pakistan,Nottingham,2019-05-17,ODI # 4138,42.0,Adil Rashid
7.5,0,54.0,2.0,6.89,6,2,v Pakistan,Leeds,2019-05-19,ODI # 4140,47.0,Adil Rashid
8.0,0,35.0,1.0,4.37,3,2,v South Africa,The Oval,2019-05-30,ODI # 4143,48.0,Adil Rashid
5.0,0,43.0,0.0,8.6,6,1,v Pakistan,Nottingham,2019-06-03,ODI # 4148,30.0,Adil Rashid
10.0,0,64.0,1.0,6.4,5,2,v Bangladesh,Cardiff,2019-06-08,ODI # 4153,60.0,Adil Rashid
10.0,0,61.0,0.0,6.1,6,1,v West Indies,Southampton,2019-06-14,ODI # 4158,60.0,Adil Rashid
10.0,0,66.0,3.0,6.6,6,2,v Afghanistan,Manchester,2019-06-18,ODI # 4163,60.0,Adil Rashid
10.0,0,45.0,2.0,4.5,6,1,v Sri Lanka,Leeds,2019-06-21,ODI # 4168,60.0,Adil Rashid
