Overs,Mdns,Runs,Wkts,Econ,Pos,Inns,Opposition,Ground,Start Date,MatchNo,Balls,player
5.0,0,30.0,0.0,6.0,6,2,v Bangladesh,Chattogram,2023-07-08,ODI # 4619,30.0,Azmatullah Omarzai
2.0,0,11.0,0.0,5.5,4,2,v Bangladesh,Chattogram,2023-07-11,ODI # 4621,12.0,Azmatullah Omarzai
4.0,0,27.0,0.0,6.75,5,2,v Bangladesh,Chattogram,2023-07-11,ODI # 4621,24.0,Abdul Rahman
3.3,0,22.0,0.0,6.28,3,2,v Bangladesh,Chattogram,2023-07-11,ODI # 4621,20.0,Zia-ur-Rehman
10.0,2,24.0,4.0,2.4,2,2,v Ireland,Sharjah,2017-12-05,ODI # 3935,60.0,Mujeeb Ur Rahman
10.0,0,50.0,2.0,5.0,1,1,v Ireland,Sharjah,2017-12-07,ODI # 3937,60.0,Mujeeb Ur Rahman
10.0,1,42.0,1.0,4.2,2,2,v Ireland,Sharjah,2017-12-10,ODI # 3940,60.0,Mujeeb Ur Rahman
8.0,2,41.0,2.0,5.12,1,2,v Zimbabwe,Sharjah,2018-02-09,ODI # 3972,48.0,Mujeeb Ur Rahman
10.0,0,47.0,1.0,4.7,1,1,v Zimbabwe,Sharjah,2018-02-11,ODI # 3974,60.0,Mujeeb Ur Rahman
10.0,1,45.0,3.0,4.5,2,1,v Zimbabwe,Sharjah,2018-02-13,ODI # 3975,60.0,Mujeeb Ur Rahman
10.0,0,50.0,5.0,5.0,2,1,v Zimbabwe,Sharjah,2018-02-16,ODI # 3977,60.0,Mujeeb Ur Rahman
8.0,1,28.0,1.0,3.5,1,2,v Zimbabwe,Sharjah,2018-02-19,ODI # 3979,48.0,Mujeeb Ur Rahman
10.0,1,47.0,2.0,4.7,2,2,v Scotland,Bulawayo,2018-03-04,ODI # 3983,60.0,Mujeeb Ur Rahman
9.0,1,49.0,3.0,5.44,1,1,v Zimbabwe,Bulawayo,2018-03-06,ODI # 3988,54.0,Mujeeb Ur Rahman
10.0,1,26.0,3.0,2.6,2,1,v Hong Kong,Bulawayo,2018-03-08,ODI # 3990,60.0,Mujeeb Ur Rahman
10.0,1,33.0,3.0,3.3,2,1,v West Indies,Harare,2018-03-15,ODI # 3997,60.0,Mujeeb Ur Rahman
9.0,2,26.0,1.0,2.88,2,1,v U.A.E.,Harare,2018-03-20,ODI # 4003,54.0,Mujeeb Ur Rahman
10.0,0,31.0,0.0,3.1,2,1,v Ireland,Harare,2018-03-23,ODI # 4006,60.0,Mujeeb Ur Rahman
